"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"498","forebrain cell migration (GO:0021885)","2/43",0.0296159105400036,0.116039984810433,0,0,7.86595280586952,27.6837768186098,"RELN;CXCL12"
"499","sulfur compound catabolic process (GO:0044273)","2/43",0.0296159105400036,0.116039984810433,0,0,7.86595280586952,27.6837768186098,"PRELP;DCN"
"500","catecholamine metabolic process (GO:0006584)","2/43",0.0296159105400036,0.116039984810433,0,0,7.86595280586952,27.6837768186098,"EPAS1;LY6E"
"501","catechol-containing compound metabolic process (GO:0009712)","2/43",0.0296159105400036,0.116039984810433,0,0,7.86595280586952,27.6837768186098,"EPAS1;LY6E"
"502","lipoprotein metabolic process (GO:0042157)","2/44",0.0309015177714724,0.119060850056956,0,0,7.67828106852497,26.696999188192,"APOE;APOLD1"
"503","positive regulation of lipid transport (GO:0032370)","2/44",0.0309015177714724,0.119060850056956,0,0,7.67828106852497,26.696999188192,"NFKBIA;APOE"
"504","regulation of leukocyte mediated cytotoxicity (GO:0001910)","2/44",0.0309015177714724,0.119060850056956,0,0,7.67828106852497,26.696999188192,"B2M;ICAM1"
"505","response to gamma radiation (GO:0010332)","2/44",0.0309015177714724,0.119060850056956,0,0,7.67828106852497,26.696999188192,"EGR1;CCL2"
"506","JAK-STAT cascade (GO:0007259)","2/44",0.0309015177714724,0.119060850056956,0,0,7.67828106852497,26.696999188192,"IFNAR2;CCL2"
"507","cell junction organization (GO:0034330)","4/189",0.0309626945668771,0.119060850056956,0,0,3.51842751842752,12.2264378150738,"CADM3;CD151;SORBS1;FERMT2"
"508","positive regulation of growth (GO:0045927)","4/189",0.0309626945668771,0.119060850056956,0,0,3.51842751842752,12.2264378150738,"BMP10;CXCL12;APOE;NGF"
"509","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)","4/189",0.0309626945668771,0.119060850056956,0,0,3.51842751842752,12.2264378150738,"RELN;HGF;ADRA2B;ICAM1"
"510","regulation of epithelial cell differentiation (GO:0030856)","3/109",0.0309934255624578,0.119060850056956,0,0,4.58606557377049,15.9319008873685,"ZEB2;GDF2;APOLD1"
"511","cellular response to oxygen levels (GO:0071453)","3/109",0.0309934255624578,0.119060850056956,0,0,4.58606557377049,15.9319008873685,"EGR1;EPAS1;ICAM1"
"512","cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)","4/190",0.0314806963862588,0.120696498059035,0,0,3.49933351106372,12.1020275969649,"CADM3;ARVCF;NRXN1;ICAM1"
"513","negative regulation of epithelial cell proliferation (GO:0050680)","3/110",0.031721032110594,0.120891203980419,0,0,4.54297533323119,15.6767872709486,"GDF2;WFDC1;APOE"
"514","positive regulation of GTPase activity (GO:0043547)","7/482",0.0318328598490327,0.120891203980419,0,0,2.4228367528992,8.35213900378923,"BCR;RGS5;ARHGAP42;JUN;ARAP2;RASGRP2;ICAM1"
"515","cell-cell adhesion (GO:0098609)","4/191",0.0320037936927839,0.120891203980419,0,0,3.48044371768242,11.9793421217375,"CADM3;ARVCF;NRXN1;ICAM1"
"516","positive regulation of GTP catabolic process (GO:0033126)","7/483",0.032139201476554,0.120891203980419,0,0,2.4176221335992,8.31100826839251,"BCR;RGS5;ARHGAP42;JUN;ARAP2;RASGRP2;ICAM1"
"517","actin filament bundle assembly (GO:0051017)","2/45",0.0322089147640138,0.120891203980419,0,0,7.49933824919645,25.764066612598,"EPS8;SORBS1"
"518","regulation of humoral immune response (GO:0002920)","2/45",0.0322089147640138,0.120891203980419,0,0,7.49933824919645,25.764066612598,"MASP1;CFB"
"519","positive regulation of ion transmembrane transporter activity (GO:0032414)","2/45",0.0322089147640138,0.120891203980419,0,0,7.49933824919645,25.764066612598,"RELN;ANK3"
"520","regulation of cellular response to insulin stimulus (GO:1900076)","2/45",0.0322089147640138,0.120891203980419,0,0,7.49933824919645,25.764066612598,"NGFR;RARRES2"
"521","regulation of blood vessel endothelial cell migration (GO:0043535)","2/45",0.0322089147640138,0.120891203980419,0,0,7.49933824919645,25.764066612598,"GDF2;APOE"
"522","neuromuscular process controlling balance (GO:0050885)","2/45",0.0322089147640138,0.120891203980419,0,0,7.49933824919645,25.764066612598,"BCR;NRXN1"
"523","actin filament bundle organization (GO:0061572)","2/45",0.0322089147640138,0.120891203980419,0,0,7.49933824919645,25.764066612598,"EPS8;SORBS1"
"524","response to hexose (GO:0009746)","3/111",0.0324575672970896,0.121591993519441,0,0,4.50068306010929,15.4275388977751,"EGR1;NR1H4;ICAM1"
"525","regulation of striated muscle tissue development (GO:0016202)","3/112",0.0332030160957545,0.12414765827803,0,0,4.4591667919988,15.183973773043,"BMP10;COL14A1;IGFBP3"
"526","regulation of DNA-templated transcription in response to stress (GO:0043620)","2/46",0.0335377836721739,0.124923471249483,0,0,7.32852919438285,24.8809619874125,"JUN;EPAS1"
"527","positive regulation of smooth muscle cell proliferation (GO:0048661)","2/46",0.0335377836721739,0.124923471249483,0,0,7.32852919438285,24.8809619874125,"JUN;CALCRL"
"528","regulation of muscle tissue development (GO:1901861)","3/113",0.033957362555602,0.126246785410316,0,0,4.41840536512668,14.9459170694829,"BMP10;COL14A1;IGFBP3"
"529","visual perception (GO:0007601)","4/195",0.0341472445364642,0.126712742958562,0,0,3.40686253299295,11.5052247807104,"EFEMP1;EPAS1;LRAT;TGFBI"
"530","regulation of muscle organ development (GO:0048634)","3/114",0.0347205898458247,0.12682364895484,0,0,4.37837837837838,14.7132007813875,"BMP10;COL14A1;IGFBP3"
"531","regulation of muscle contraction (GO:0006937)","3/114",0.0347205898458247,0.12682364895484,0,0,4.37837837837838,14.7132007813875,"BMP10;CALCRL;ADRA2B"
"532","tube formation (GO:0035148)","3/114",0.0347205898458247,0.12682364895484,0,0,4.37837837837838,14.7132007813875,"ZEB2;LHX2;ADM"
"533","isoprenoid metabolic process (GO:0006720)","3/114",0.0347205898458247,0.12682364895484,0,0,4.37837837837838,14.7132007813875,"RARRES2;LRAT;APOE"
"534","adenylate cyclase-activating G-protein coupled receptor signaling pathway (GO:0007189)","2/47",0.034887809697205,0.12682364895484,0,0,7.16531165311653,24.044047348203,"CALCRL;PTH1R"
"535","regulation of neuronal synaptic plasticity (GO:0048168)","2/47",0.034887809697205,0.12682364895484,0,0,7.16531165311653,24.044047348203,"EGR1;APOE"
"536","regulation of neurological system process (GO:0031644)","2/47",0.034887809697205,0.12682364895484,0,0,7.16531165311653,24.044047348203,"EDNRB;TNFRSF21"
"537","smooth muscle contraction (GO:0006939)","2/47",0.034887809697205,0.12682364895484,0,0,7.16531165311653,24.044047348203,"EDNRA;EDNRB"
"538","neuron death (GO:0070997)","2/47",0.034887809697205,0.12682364895484,0,0,7.16531165311653,24.044047348203,"NGF;TNFRSF21"
"539","regulation of synaptic transmission, glutamatergic (GO:0051966)","2/47",0.034887809697205,0.12682364895484,0,0,7.16531165311653,24.044047348203,"RELN;NRXN1"
"540","positive regulation of neuron apoptotic process (GO:0043525)","2/47",0.034887809697205,0.12682364895484,0,0,7.16531165311653,24.044047348203,"EGR1;JUN"
"541","sensory perception of light stimulus (GO:0050953)","4/198",0.0358085756649081,0.129930192292448,0,0,3.35366788787595,11.1662648479636,"EFEMP1;EPAS1;LRAT;TGFBI"
"542","regulation of cardiac muscle tissue development (GO:0055024)","2/48",0.0362586810823975,0.130891739991418,0,0,7.00919052668788,23.2500208171397,"BMP10;COL14A1"
"543","regulation of protein localization to plasma membrane (GO:1903076)","2/48",0.0362586810823975,0.130891739991418,0,0,7.00919052668788,23.2500208171397,"NRXN1;SORBS1"
"544","response to monosaccharide (GO:0034284)","3/116",0.0362736151580904,0.130891739991418,0,0,4.30044973161178,14.2631496346768,"EGR1;NR1H4;ICAM1"
"545","positive regulation of response to external stimulus (GO:0032103)","4/201",0.037516082180788,0.135113573889013,0,0,3.30209338423459,10.840724963545,"EDNRA;CXCL12;RARRES2;CCL2"
"546","positive regulation of fibroblast proliferation (GO:0048146)","2/49",0.037650089107127,0.135113573889013,0,0,6.85971285244767,22.4958792345749,"NGFR;JUN"
"547","response to dsRNA (GO:0043331)","2/49",0.037650089107127,0.135113573889013,0,0,6.85971285244767,22.4958792345749,"NFKBIA;KCNJ8"
"548","positive regulation of leukocyte differentiation (GO:1902107)","3/118",0.037861940019907,0.135378849287937,0,0,4.22523164647185,13.8326009373972,"JUN;FOS;PF4"
"549","regulation of DNA replication (GO:0006275)","3/118",0.037861940019907,0.135378849287937,0,0,4.22523164647185,13.8326009373972,"JUN;GDF2;BMP5"
"550","embryonic organ development (GO:0048568)","3/119",0.038669288626458,0.138014206497704,0,0,4.18859525155455,13.6242838576524,"EPAS1;RARRES2;JUNB"
"551","cardiac muscle tissue morphogenesis (GO:0055008)","2/50",0.0390617280151274,0.138658539048273,0,0,6.71646341463415,21.7788856348453,"BMP10;LY6E"
"552","regulation of cell killing (GO:0031341)","2/50",0.0390617280151274,0.138658539048273,0,0,6.71646341463415,21.7788856348453,"B2M;ICAM1"
"553","cellular response to carbohydrate stimulus (GO:0071322)","2/50",0.0390617280151274,0.138658539048273,0,0,6.71646341463415,21.7788856348453,"CALCRL;ICAM1"
"554","platelet activation (GO:0030168)","4/205",0.0398647033650321,0.141253452537108,0,0,3.23572221536943,10.4263511245952,"HGF;RASGRP2;ADRA2B;PF4"
"555","plasma membrane organization (GO:0007009)","3/121",0.0403102487820541,0.14245221887804,0,0,4.11718532925813,13.2208977355942,"EHD3;ANK3;RAMP1"
"556","positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)","2/51",0.0404932950249344,0.14245221887804,0,0,6.57906089264974,21.0965408283769,"RELN;HGF"
"557","regulation of potassium ion transport (GO:0043266)","2/51",0.0404932950249344,0.14245221887804,0,0,6.57906089264974,21.0965408283769,"FHL1;ANK3"
"558","alcohol catabolic process (GO:0046164)","2/51",0.0404932950249344,0.14245221887804,0,0,6.57906089264974,21.0965408283769,"ALDH2;APOE"
"559","toll-like receptor signaling pathway (GO:0002224)","3/122",0.0411438142332987,0.143966679750384,0,0,4.08238049318088,13.0255766730681,"NFKBIA;JUN;FOS"
"560","regulation of muscle cell differentiation (GO:0051147)","3/122",0.0411438142332987,0.143966679750384,0,0,4.08238049318088,13.0255766730681,"BMP10;COL14A1;IGFBP3"
"561","regulation of actin polymerization or depolymerization (GO:0008064)","3/122",0.0411438142332987,0.143966679750384,0,0,4.08238049318088,13.0255766730681,"EPS8;CXCL12;ICAM1"
"562","anatomical structure homeostasis (GO:0060249)","4/208",0.0416801800288799,0.144340906952003,0,0,3.18765192027224,10.1294957411656,"EPAS1;COL14A1;PTH1R;B2M"
"563","positive regulation of epithelial cell differentiation (GO:0030858)","2/52",0.0419444902984681,0.144340906952003,0,0,6.44715447154472,20.4465585217573,"ZEB2;GDF2"
"564","phospholipase C-activating G-protein coupled receptor signaling pathway (GO:0007200)","2/52",0.0419444902984681,0.144340906952003,0,0,6.44715447154472,20.4465585217573,"EDNRB;PTH1R"
"565","positive regulation of lipid biosynthetic process (GO:0046889)","2/52",0.0419444902984681,0.144340906952003,0,0,6.44715447154472,20.4465585217573,"APOE;SORBS1"
"566","positive regulation of transporter activity (GO:0032411)","2/52",0.0419444902984681,0.144340906952003,0,0,6.44715447154472,20.4465585217573,"RELN;ANK3"
"567","regulation of kidney development (GO:0090183)","2/52",0.0419444902984681,0.144340906952003,0,0,6.44715447154472,20.4465585217573,"EGR1;EDNRA"
"568","regulation of excitatory postsynaptic membrane potential (GO:0060079)","2/52",0.0419444902984681,0.144340906952003,0,0,6.44715447154472,20.4465585217573,"RELN;NRXN1"
"569","regulation of phagocytosis (GO:0050764)","2/52",0.0419444902984681,0.144340906952003,0,0,6.44715447154472,20.4465585217573,"BCR;CCL2"
"570","ameboidal-type cell migration (GO:0001667)","3/123",0.0419860712529768,0.144340906952003,0,0,4.04815573770492,12.8343431965891,"ZEB2;EDNRB;CXCL12"
"571","regulation of actin filament length (GO:0030832)","3/123",0.0419860712529768,0.144340906952003,0,0,4.04815573770492,12.8343431965891,"EPS8;CXCL12;ICAM1"
"572","positive regulation of DNA metabolic process (GO:0051054)","3/124",0.0428369949053707,0.146496552263489,0,0,4.01449668066658,12.6470823952638,"JUN;HGF;BMP5"
"573","mucopolysaccharide metabolic process (GO:1903510)","3/124",0.0428369949053707,0.146496552263489,0,0,4.01449668066658,12.6470823952638,"HGF;PRELP;DCN"
"574","signal release (GO:0023061)","3/124",0.0428369949053707,0.146496552263489,0,0,4.01449668066658,12.6470823952638,"NRXN1;ADM;LY6E"
"575","regulation of protein tyrosine kinase activity (GO:0061097)","2/53",0.0434150169087136,0.148215092507487,0,0,6.32042085126734,19.826843468871,"RELN;ADRA2B"
"576","negative regulation of nervous system development (GO:0051961)","4/211",0.0435419648302318,0.148390411391918,0,0,3.14097496706192,9.84391008125776,"NGFR;EDNRB;APOE;TNFRSF21"
"577","purine ribonucleotide biosynthetic process (GO:0009152)","3/126",0.0445647387171768,0.151612793937293,0,0,3.94882047181128,12.2840394694387,"CALCRL;ADM;PAPSS2"
"578","digestive tract development (GO:0048565)","2/54",0.0449045808224666,0.152504657706751,0,0,6.19856160100063,19.2354722313059,"RARRES2;NR1H4"
"579","response to ionizing radiation (GO:0010212)","3/127",0.0454415054120343,0.153824884686757,0,0,3.91677683765204,12.1080472953228,"EGR1;CCL2;ICAM1"
"580","positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)","4/214",0.0454500423424957,0.153824884686757,0,0,3.09563164108619,9.56903551722399,"NFKBIA;RELN;NGF;ICAM1"
"581","regulation of protein serine/threonine kinase activity (GO:0071900)","6/416",0.046640852989923,0.154912224586215,0,0,2.39372822299652,7.33744353304083,"ZEB2;HGF;CKS2;SPRY1;APOE;ADRA2B"
"582","sulfur compound metabolic process (GO:0006790)","5/314",0.0473842848971326,0.154912224586215,0,0,2.63834951456311,8.04555357243003,"GGT5;HS3ST3B1;PRELP;DCN;PAPSS2"
"583","positive regulation of cellular carbohydrate metabolic process (GO:0010676)","2/56",0.0479396587469955,0.154912224586215,0,0,5.9683830171635,18.1308265548337,"PTH1R;SORBS1"
"584","muscle tissue morphogenesis (GO:0060415)","2/56",0.0479396587469955,0.154912224586215,0,0,5.9683830171635,18.1308265548337,"BMP10;LY6E"
"585","negative regulation of protein processing (GO:0010955)","5/316",0.0484541619591775,0.154912224586215,0,0,2.62111468381565,7.93447335119215,"BST2;ECM1;HGF;WFDC1;MASP1"
"586","negative regulation of protein maturation (GO:1903318)","5/316",0.0484541619591775,0.154912224586215,0,0,2.62111468381565,7.93447335119215,"BST2;ECM1;HGF;WFDC1;MASP1"
"587","type B pancreatic cell proliferation (GO:0044342)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"IGFBP3"
"588","polarized epithelial cell differentiation (GO:0030859)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"LAMA1"
"589","cellular response to follicle-stimulating hormone stimulus (GO:0071372)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"EGR1"
"590","negative regulation of hormone biosynthetic process (GO:0032353)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"BMP5"
"591","regulation of penile erection (GO:0060405)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"EDNRB"
"592","vitamin A metabolic process (GO:0006776)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"LRAT"
"593","response to dietary excess (GO:0002021)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"APOE"
"594","positive regulation of uterine smooth muscle contraction (GO:0070474)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"ADRA2B"
"595","regulation of fever generation (GO:0031620)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"EDNRB"
"596","regulation of sarcomere organization (GO:0060297)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"BMP10"
"597","regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"EPAS1"
"598","antigen processing and presentation via MHC class Ib (GO:0002475)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"B2M"
"599","embryonic process involved in female pregnancy (GO:0060136)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"JUNB"
"600","artery smooth muscle contraction (GO:0014824)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"EDNRA"
"601","cellular extravasation (GO:0045123)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"CCL2"
"602","cellular response to interferon-alpha (GO:0035457)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"IFIT3"
"603","cellular response to hepatocyte growth factor stimulus (GO:0035729)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"HGF"
"604","iron ion import (GO:0097286)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"STEAP4"
"605","postsynaptic membrane organization (GO:0001941)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"NRXN1"
"606","virion attachment to host cell (GO:0019062)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"ICAM1"
"607","negative regulation of leukocyte chemotaxis (GO:0002689)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"CCL2"
"608","positive regulation of glomerulus development (GO:0090193)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"EGR1"
"609","adhesion of symbiont to host cell (GO:0044650)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"ICAM1"
"610","auditory behavior (GO:0031223)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"NRXN1"
"611","positive regulation of action potential (GO:0045760)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"ANK3"
"612","histamine secretion (GO:0001821)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"EDNRA"
"613","positive regulation of dendritic spine morphogenesis (GO:0061003)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"RELN"
"614","response to hepatocyte growth factor (GO:0035728)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"HGF"
"615","negative regulation of norepinephrine secretion (GO:0010700)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"ADRA2B"
"616","negative regulation of amyloid precursor protein catabolic process (GO:1902992)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"APOE"
"617","RNA destabilization (GO:0050779)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"ZFP36"
"618","peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan (GO:0019800)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"DCN"
"619","establishment of apical/basal cell polarity (GO:0035089)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"LAMA1"
"620","regulation of bile acid biosynthetic process (GO:0070857)","1/8",0.0489279568229514,0.154912224586215,0,0,22.889400921659,69.0666232697606,"NR1H4"
"621","gland development (GO:0048732)","4/220",0.0494048908511575,0.156170371563321,0,0,3.00872359963269,9.04935558550281,"JUN;HGF;ETS1;LY6E"
"622","purine nucleotide biosynthetic process (GO:0006164)","3/132",0.04995315608579,0.157649590669463,0,0,3.76401067479985,11.2794963293079,"CALCRL;ADM;PAPSS2"
"623","regulation of blood pressure (GO:0008217)","3/133",0.0508808414896184,0.160319569573228,0,0,3.73486759142497,11.1234396995086,"EDNRA;EDNRB;ADRA2B"
"624","regulation of postsynaptic membrane potential (GO:0060078)","2/58",0.0510474287390955,0.160329764183751,0,0,5.75464576074332,17.1200717317486,"RELN;NRXN1"
"625","cyclic nucleotide metabolic process (GO:0009187)","2/58",0.0510474287390955,0.160329764183751,0,0,5.75464576074332,17.1200717317486,"CALCRL;ADM"
"626","second-messenger-mediated signaling (GO:0019932)","3/134",0.0518169063258469,0.162486560890795,0,0,3.7061694406207,10.9704053659198,"EDNRB;ADM;APOE"
"627","activation of phospholipase C activity (GO:0007202)","2/59",0.0526278682232535,0.163457793577634,0,0,5.65340179717587,16.646495216619,"EDNRA;NGF"
"628","negative regulation of secretion by cell (GO:1903531)","3/135",0.0527613183825425,0.163457793577634,0,0,3.67790611028316,10.8203150490757,"BCR;ADRA2B;TNFRSF21"
"629","negative regulation of cell activation (GO:0050866)","3/135",0.0527613183825425,0.163457793577634,0,0,3.67790611028316,10.8203150490757,"BCR;APOE;TNFRSF21"
"630","establishment of protein localization to plasma membrane (GO:0090002)","2/60",0.054225640214408,0.163457793577634,0,0,5.55564900476591,16.1925024544831,"EHD3;ANK3"
"631","glycosaminoglycan catabolic process (GO:0006027)","2/60",0.054225640214408,0.163457793577634,0,0,5.55564900476591,16.1925024544831,"PRELP;DCN"
"632","positive regulation of DNA replication (GO:0045740)","2/60",0.054225640214408,0.163457793577634,0,0,5.55564900476591,16.1925024544831,"JUN;BMP5"
"633","regulation of amine transport (GO:0051952)","2/60",0.054225640214408,0.163457793577634,0,0,5.55564900476591,16.1925024544831,"CXCL12;ADRA2B"
"634","barbed-end actin filament capping (GO:0051016)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"EPS8"
"635","negative regulation of hormone metabolic process (GO:0032351)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"BMP5"
"636","tonic smooth muscle contraction (GO:0014820)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"EDNRA"
"637","establishment of monopolar cell polarity (GO:0061162)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"LAMA1"
"638","negative regulation of cardiac muscle hypertrophy (GO:0010614)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"BMP10"
"639","presynaptic membrane assembly (GO:0097105)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"NRXN1"
"640","regulation of translation, ncRNA-mediated (GO:0045974)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"ZFP36"
"641","negative regulation of translation, ncRNA-mediated (GO:0040033)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"ZFP36"
"642","triglyceride-rich lipoprotein particle remodeling (GO:0034370)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"APOE"
"643","mesenchymal-epithelial cell signaling (GO:0060638)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"HGF"
"644","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"B2M"
"645","regulation of extracellular matrix disassembly (GO:0010715)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"ETS1"
"646","adhesion of symbiont to host (GO:0044406)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"ICAM1"
"647","positive regulation of developmental pigmentation (GO:0048087)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"ZEB2"
"648","regulation of type B pancreatic cell apoptotic process (GO:2000674)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"NGF"
"649","regulation of cholesterol esterification (GO:0010872)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"APOE"
"650","import into cell (GO:0098657)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"STEAP4"
"651","regulation of pigment cell differentiation (GO:0050932)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"ZEB2"
"652","negative regulation of translation involved in gene silencing by miRNA (GO:0035278)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"ZFP36"
"653","negative regulation of complement activation (GO:0045916)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"MASP1"
"654","establishment or maintenance of monopolar cell polarity (GO:0061339)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"LAMA1"
"655","regulation of glucocorticoid metabolic process (GO:0031943)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"BMP5"
"656","response to gravity (GO:0009629)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"FOS"
"657","primary alcohol catabolic process (GO:0034310)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"ALDH2"
"658","positive regulation of inositol phosphate biosynthetic process (GO:0060732)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"PTH1R"
"659","positive regulation of cellular amide metabolic process (GO:0034250)","1/9",0.0548745216340605,0.163457793577634,0,0,20.0272177419355,58.1331276062158,"APOE"
"660","synaptic transmission (GO:0007268)","6/434",0.055128608063622,0.163965844892257,0,0,2.29093693552187,6.63933339363122,"VIPR1;ALDH2;KCNJ8;NRXN1;ABCC9;APOE"
"661","regulation of hormone levels (GO:0010817)","4/229",0.0556825791879181,0.165362939403757,0,0,2.8870523415978,8.33806105686561,"LRAT;ADM;NGF;LY6E"
"662","negative regulation of peptidase activity (GO:0010466)","4/230",0.0564055635152705,0.16725698063516,0,0,2.87413150003657,8.26366690896159,"BST2;ECM1;HGF;WFDC1"
"663","cell aging (GO:0007569)","2/62",0.0574720865848811,0.169643015361855,0,0,5.36991869918699,15.3389359494485,"PRELP;ICAM1"
"664","regulation of adenylate cyclase activity (GO:0045761)","2/62",0.0574720865848811,0.169643015361855,0,0,5.36991869918699,15.3389359494485,"EDNRA;EDNRB"
"665","ribonucleotide biosynthetic process (GO:0009260)","3/140",0.0576074196789848,0.169643015361855,0,0,3.54277850903434,10.111457979682,"CALCRL;ADM;PAPSS2"
"666","regulation of heart contraction (GO:0008016)","3/140",0.0576074196789848,0.169643015361855,0,0,3.54277850903434,10.111457979682,"BMP10;EPAS1;ADM"
"667","small GTPase mediated signal transduction (GO:0007264)","6/439",0.0576423287042063,0.169643015361855,0,0,2.26390047936034,6.46003573417144,"EPS8;BCR;EDNRA;ARAP2;RASGRP2;NGF"
"668","pattern recognition receptor signaling pathway (GO:0002221)","3/142",0.0596031003814191,0.172179190065243,0,0,3.49144946338012,9.84605398153198,"NFKBIA;JUN;FOS"
"669","regulation of cell adhesion (GO:0030155)","5/336",0.0599388841024748,0.172179190065243,0,0,2.46022155085599,6.92412093141164,"CXCL12;LAMA1;ANK3;TGFBI;ICAM1"
"670","single organismal cell-cell adhesion (GO:0016337)","4/235",0.0600964210753616,0.172179190065243,0,0,2.81120532360202,7.90456115318926,"ARVCF;COL14A1;NRXN1;ICAM1"
"671","behavioral response to ethanol (GO:0048149)","1/10",0.0607842020747779,0.172179190065243,0,0,17.8010752688172,49.8505825836944,"EPS8"
"672","regulation of heat generation (GO:0031650)","1/10",0.0607842020747779,0.172179190065243,0,0,17.8010752688172,49.8505825836944,"EDNRB"
"673","glucocorticoid biosynthetic process (GO:0006704)","1/10",0.0607842020747779,0.172179190065243,0,0,17.8010752688172,49.8505825836944,"HSD11B1"
