,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Tmed3,1.49E-38,0.310410237,0.944,0.819,2.70E-34,4,Tmed3
Tmem208,1.76E-38,0.332912489,0.705,0.493,3.21E-34,4,Tmem208
Fn12,5.15E-38,0.369366713,0.981,0.827,9.35E-34,4,Fn1
Ufm1,1.14E-37,0.309884413,0.755,0.556,2.07E-33,4,Ufm1
Yif1a,1.77E-37,0.28409688,0.554,0.349,3.21E-33,4,Yif1a
Erp29,3.42E-37,0.30311903,0.939,0.823,6.20E-33,4,Erp29
Golt1b,5.65E-37,0.296673149,0.634,0.425,1.03E-32,4,Golt1b
Ier3ip1,8.49E-37,0.313268214,0.851,0.667,1.54E-32,4,Ier3ip1
Heyl1,9.83E-37,0.255713782,0.48,0.274,1.79E-32,4,Heyl
P3h4,1.27E-36,0.269382182,0.698,0.469,2.31E-32,4,P3h4
Maged1,5.97E-36,0.308153686,0.944,0.815,1.08E-31,4,Maged1
Calu,2.76E-35,0.286559591,0.965,0.85,5.01E-31,4,Calu
Cd341,3.99E-35,0.33492823,0.679,0.457,7.26E-31,4,Cd34
Txndc5,1.43E-34,0.283652845,0.935,0.805,2.60E-30,4,Txndc5
Mrc22,1.55E-34,0.286529829,0.928,0.762,2.81E-30,4,Mrc2
Cstb,1.66E-34,0.319153172,0.851,0.686,3.02E-30,4,Cstb
Lman1,2.34E-34,0.319220135,0.818,0.638,4.26E-30,4,Lman1
Gpx7,2.46E-34,0.267638056,0.589,0.381,4.47E-30,4,Gpx7
Selenos,5.42E-34,0.318112648,0.845,0.701,9.85E-30,4,Selenos
Ch25h1,6.39E-34,0.335026363,0.499,0.299,1.16E-29,4,Ch25h
Fat1,8.92E-34,0.299090091,0.555,0.347,1.62E-29,4,Fat1
Tagln1,1.01E-33,0.354136976,0.998,0.947,1.84E-29,4,Tagln
Cope1,2.25E-33,0.290190804,0.841,0.667,4.10E-29,4,Cope
C1qtnf6,2.54E-33,0.277971042,0.782,0.578,4.62E-29,4,C1qtnf6
Gm49708,3.00E-33,0.295019297,0.466,0.28,5.45E-29,4,Gm49708
Rpl36al,3.02E-33,0.253728115,0.986,0.952,5.49E-29,4,Rpl36al
Sra1,1.20E-32,0.276092807,0.797,0.601,2.18E-28,4,Sra1
Creb3l1,1.27E-32,0.301180989,0.665,0.466,2.31E-28,4,Creb3l1
Igfbp7,1.33E-32,0.268582915,1,0.991,2.41E-28,4,Igfbp7
Capg,1.54E-32,0.286524122,0.561,0.366,2.80E-28,4,Capg
Gpm6b,2.22E-32,0.274088047,0.494,0.302,4.03E-28,4,Gpm6b
Sardh,2.91E-32,0.257493736,0.573,0.377,5.28E-28,4,Sardh
Col6a22,3.69E-32,0.321999769,0.946,0.806,6.71E-28,4,Col6a2
Serpina3n,4.90E-32,0.353219429,0.714,0.511,8.89E-28,4,Serpina3n
Sec24d,7.78E-32,0.264935681,0.716,0.51,1.41E-27,4,Sec24d
Phldb22,1.08E-31,0.268096776,0.884,0.692,1.96E-27,4,Phldb2
Srpx2,1.15E-31,0.302426279,0.779,0.596,2.08E-27,4,Srpx2
Ift20,1.51E-31,0.297805915,0.877,0.746,2.74E-27,4,Ift20
Smdt1,1.61E-31,0.254825419,0.965,0.901,2.92E-27,4,Smdt1
Pdgfa,2.31E-31,0.28443247,0.71,0.505,4.20E-27,4,Pdgfa
Eif5a1,2.50E-31,0.297411423,0.975,0.917,4.54E-27,4,Eif5a
Uqcrq,3.94E-31,0.266306902,0.97,0.906,7.15E-27,4,Uqcrq
Yif1b,4.56E-31,0.274981182,0.673,0.474,8.28E-27,4,Yif1b
P3h1,6.79E-31,0.260612314,0.676,0.459,1.23E-26,4,P3h1
Spcs11,8.31E-31,0.259751292,0.963,0.863,1.51E-26,4,Spcs1
Ybx31,9.62E-31,0.266866363,0.894,0.718,1.75E-26,4,Ybx3
Ptgfrn,1.25E-30,0.254088175,0.737,0.525,2.28E-26,4,Ptgfrn
Tm4sf1,1.89E-30,0.250014618,0.576,0.383,3.43E-26,4,Tm4sf1
2310039H08Rik1,1.93E-30,0.284813362,0.668,0.479,3.50E-26,4,2310039H08Rik
Foxp1,2.02E-30,0.258307362,0.71,0.505,3.66E-26,4,Foxp1
Plat2,2.63E-30,0.29089973,0.901,0.721,4.78E-26,4,Plat
Actn1,4.92E-30,0.272343528,0.935,0.805,8.94E-26,4,Actn1
Etl41,6.25E-30,0.28709648,0.624,0.428,1.14E-25,4,Etl4
Spsb1,8.07E-30,0.290145917,0.572,0.381,1.47E-25,4,Spsb1
Ptgis1,1.93E-29,0.270362101,0.913,0.75,3.51E-25,4,Ptgis
Emp31,2.00E-29,0.287399729,0.918,0.813,3.63E-25,4,Emp3
Bag1,2.87E-29,0.262814198,0.905,0.732,5.21E-25,4,Bag1
Plec,6.13E-29,0.258455984,0.66,0.46,1.11E-24,4,Plec
Arf41,8.81E-29,0.254087315,0.973,0.904,1.60E-24,4,Arf4
Nav11,1.29E-28,0.259693274,0.92,0.756,2.34E-24,4,Nav1
Uqcc2,1.15E-27,0.262430983,0.812,0.653,2.09E-23,4,Uqcc2
Txn1,1.20E-27,0.275989434,0.956,0.866,2.18E-23,4,Txn1
Phlda3,6.02E-27,0.25041334,0.797,0.594,1.09E-22,4,Phlda3
Sec22b,1.23E-26,0.260008367,0.712,0.523,2.23E-22,4,Sec22b
Mydgf,1.64E-26,0.258456515,0.84,0.677,2.98E-22,4,Mydgf
Golim4,2.36E-26,0.286414893,0.809,0.651,4.29E-22,4,Golim4
Colec122,5.12E-26,0.270184327,0.762,0.542,9.31E-22,4,Colec12
Mrpl33,1.02E-25,0.257322225,0.915,0.8,1.85E-21,4,Mrpl33
Gpx8,2.18E-25,0.261936757,0.825,0.668,3.97E-21,4,Gpx8
Col6a11,3.50E-25,0.283524739,0.994,0.919,6.36E-21,4,Col6a1
Adamts2,4.98E-25,0.251982037,0.97,0.864,9.05E-21,4,Adamts2
Loxl21,9.25E-25,0.302631508,0.896,0.775,1.68E-20,4,Loxl2
Tuba1a2,2.61E-24,0.271123571,0.919,0.797,4.74E-20,4,Tuba1a
2200002D01Rik2,5.22E-24,0.283334877,0.642,0.473,9.47E-20,4,2200002D01Rik
Htra12,5.31E-24,0.343081625,0.809,0.616,9.65E-20,4,Htra1
Clec11a,6.19E-22,0.252267064,0.59,0.434,1.12E-17,4,Clec11a
Anxa22,3.07E-21,0.279374936,0.942,0.836,5.58E-17,4,Anxa2
Manf1,3.94E-21,0.29585203,0.822,0.703,7.15E-17,4,Manf
Sparcl11,6.23E-20,0.264307291,0.984,0.886,1.13E-15,4,Sparcl1
Ccn2,1.52E-18,0.412265071,0.872,0.755,2.76E-14,4,Ccn2
Ptgs21,1.08E-15,0.272047041,0.27,0.164,1.96E-11,4,Ptgs2
Serpine11,6.09E-14,0.272183521,0.701,0.571,1.11E-09,4,Serpine1
Rps22,2.03E-47,0.258997167,1,0.992,3.68E-43,5,Rps2
Spp11,4.02E-42,0.313263329,0.357,0.155,7.30E-38,5,Spp1
Col1a22,1.58E-38,0.35948067,1,0.975,2.87E-34,5,Col1a2
Col1a12,1.59E-33,0.32970399,1,0.964,2.90E-29,5,Col1a1
Col5a12,2.04E-33,0.252893104,0.997,0.887,3.71E-29,5,Col5a1
Eln2,4.86E-33,0.278081374,0.914,0.644,8.83E-29,5,Eln
Col3a12,1.30E-29,0.270168841,1,0.973,2.36E-25,5,Col3a1
Col6a32,5.58E-29,0.254453871,1,0.932,1.01E-24,5,Col6a3
Stmn1,0,3.258577394,0.97,0.186,0,6,Stmn1
Top2a,0,2.540937757,0.778,0.018,0,6,Top2a
Hmgb2,0,2.439126379,0.962,0.462,0,6,Hmgb2
H2afz,0,2.262350683,0.999,0.924,0,6,H2afz
Mki67,0,2.154874578,0.771,0.011,0,6,Mki67
Cenpf,0,2.130531355,0.684,0.006,0,6,Cenpf
Pclaf,0,2.112706191,0.783,0.008,0,6,Pclaf
Prc1,0,2.103553962,0.699,0.012,0,6,Prc1
Birc5,0,2.04218126,0.791,0.009,0,6,Birc5
Ube2c,0,1.998033774,0.631,0.011,0,6,Ube2c
Cks1b,0,1.861693643,0.92,0.232,0,6,Cks1b
Cenpa,0,1.840175405,0.593,0.069,0,6,Cenpa
Tuba1b,0,1.779071044,0.982,0.698,0,6,Tuba1b
Selenoh,0,1.70902599,0.947,0.529,0,6,Selenoh
Smc2,0,1.703524616,0.847,0.143,0,6,Smc2
Tpx2,0,1.69412677,0.732,0.02,0,6,Tpx2
Tmpo,0,1.63341189,0.866,0.188,0,6,Tmpo
H2afx,0,1.58093884,0.77,0.187,0,6,H2afx
Cdk1,0,1.525292932,0.717,0.101,0,6,Cdk1
Spc24,0,1.476806698,0.804,0.092,0,6,Spc24
Lmnb1,0,1.36707726,0.763,0.044,0,6,Lmnb1
Anln,0,1.330425722,0.728,0.088,0,6,Anln
Hmmr,0,1.328783306,0.636,0.002,0,6,Hmmr
Cdca3,0,1.313206202,0.63,0.008,0,6,Cdca3
Cdca8,0,1.298847413,0.686,0.02,0,6,Cdca8
Ccna2,0,1.293073033,0.667,0.005,0,6,Ccna2
Nusap1,0,1.285687311,0.537,0.008,0,6,Nusap1
Cenpm,0,1.267494296,0.756,0.021,0,6,Cenpm
Racgap1,0,1.226165427,0.654,0.013,0,6,Racgap1
Slfn9,0,1.225182976,0.64,0.032,0,6,Slfn9
Ckap2,0,1.173815298,0.577,0.009,0,6,Ckap2
Cenpe,0,1.171332216,0.543,0.012,0,6,Cenpe
Cenpw,0,1.170247772,0.78,0.079,0,6,Cenpw
Atad2,0,1.149660435,0.73,0.146,0,6,Atad2
Ccnb2,0,1.093227957,0.565,0.015,0,6,Ccnb2
Lockd,0,1.057145323,0.637,0.03,0,6,Lockd
Hist1h2ap,0,1.053219912,0.453,0.005,0,6,Hist1h2ap
Tk1,0,1.038732085,0.631,0.012,0,6,Tk1
Rrm1,0,1.036183293,0.779,0.192,0,6,Rrm1
Kif11,0,1.030211728,0.572,0.007,0,6,Kif11
Mxd3,0,0.997397205,0.551,0.003,0,6,Mxd3
Aspm,0,0.987126139,0.515,0.006,0,6,Aspm
Pimreg,0,0.972556452,0.524,0.001,0,6,Pimreg
Ckap2l,0,0.971767063,0.576,0.006,0,6,Ckap2l
Spc25,0,0.971112331,0.562,0.009,0,6,Spc25
Hist1h2ae,0,0.963153528,0.469,0.011,0,6,Hist1h2ae
Diaph3,0,0.953613264,0.626,0.016,0,6,Diaph3
Hist1h1b,0,0.945676628,0.316,0.008,0,6,Hist1h1b
Knl1,0,0.937992324,0.547,0.002,0,6,Knl1
Kif23,0,0.924871152,0.52,0.006,0,6,Kif23
Lig1,0,0.924158445,0.584,0.057,0,6,Lig1
Aurkb,0,0.908867619,0.554,0.005,0,6,Aurkb
Pbk,0,0.900830163,0.52,0.002,0,6,Pbk
Gmnn,0,0.898694695,0.619,0.033,0,6,Gmnn
Plk4,0,0.889926445,0.648,0.077,0,6,Plk4
Dnajc9,0,0.882180657,0.717,0.139,0,6,Dnajc9
Hells,0,0.861312715,0.509,0.035,0,6,Hells
Cdkn3,0,0.849126662,0.453,0.006,0,6,Cdkn3
Knstrn,0,0.847245009,0.543,0.01,0,6,Knstrn
Cdc20,0,0.843519043,0.439,0.008,0,6,Cdc20
Tyms,0,0.842612817,0.619,0.082,0,6,Tyms
Ect2,0,0.840132924,0.543,0.01,0,6,Ect2
Tacc3,0,0.832453508,0.581,0.021,0,6,Tacc3
Rangap1,0,0.821601121,0.65,0.124,0,6,Rangap1
Ezh2,0,0.81420532,0.659,0.116,0,6,Ezh2
Mcm7,0,0.808308694,0.592,0.074,0,6,Mcm7
Ncapg2,0,0.804896688,0.576,0.034,0,6,Ncapg2
Uhrf1,0,0.802710253,0.546,0.012,0,6,Uhrf1
Sgo2a,0,0.798901014,0.509,0.009,0,6,Sgo2a
Mcm6,0,0.794266718,0.546,0.079,0,6,Mcm6
Kif20b,0,0.786120599,0.495,0.018,0,6,Kif20b
Incenp,0,0.769230857,0.516,0.032,0,6,Incenp
Esco2,0,0.761563833,0.47,0.001,0,6,Esco2
Ccnb1,0,0.761060797,0.4,0.003,0,6,Ccnb1
Mcm5,0,0.760302577,0.523,0.043,0,6,Mcm5
Gas2l3,0,0.742765151,0.484,0.055,0,6,Gas2l3
Depdc1a,0,0.734329772,0.48,0.001,0,6,Depdc1a
Fam111a,0,0.733884255,0.614,0.09,0,6,Fam111a
Clspn,0,0.69251992,0.501,0.013,0,6,Clspn
Kif4,0,0.69092162,0.499,0.004,0,6,Kif4
Mcm3,0,0.687334061,0.523,0.077,0,6,Mcm3
Cenpq,0,0.687211951,0.56,0.053,0,6,Cenpq
Kif15,0,0.686693943,0.508,0.004,0,6,Kif15
Mad2l1,0,0.672912035,0.543,0.03,0,6,Mad2l1
Plk1,0,0.66949174,0.416,0.003,0,6,Plk1
Foxm1,0,0.663946353,0.5,0.012,0,6,Foxm1
Bub1b,0,0.658639356,0.485,0.03,0,6,Bub1b
Kif20a,0,0.643746068,0.432,0.007,0,6,Kif20a
Zfp367,0,0.638567611,0.485,0.054,0,6,Zfp367
Sgo1,0,0.636667464,0.491,0.006,0,6,Sgo1
Rrm2,0,0.635052035,0.424,0.006,0,6,Rrm2
Ncapd2,0,0.634110476,0.504,0.027,0,6,Ncapd2
Mis18bp1,0,0.627908605,0.423,0.004,0,6,Mis18bp1
Nuf2,0,0.612802578,0.473,0.003,0,6,Nuf2
Rad51ap1,0,0.608515373,0.474,0.006,0,6,Rad51ap1
Kif22,0,0.599901333,0.435,0.01,0,6,Kif22
Ccne2,0,0.598353849,0.348,0.007,0,6,Ccne2
Ncapg,0,0.587514561,0.454,0.003,0,6,Ncapg
Ube2t,0,0.571284227,0.443,0.008,0,6,Ube2t
Dbf4,0,0.564091889,0.455,0.045,0,6,Dbf4
Cep55,0,0.560195486,0.396,0.002,0,6,Cep55
Nrm,0,0.552290878,0.491,0.044,0,6,Nrm
Bub1,0,0.551290228,0.43,0.001,0,6,Bub1
Lmnb2,0,0.541299455,0.454,0.042,0,6,Lmnb2
Neil3,0,0.537027977,0.417,0.003,0,6,Neil3
Ndc80,0,0.531755484,0.404,0.003,0,6,Ndc80
Pola1,0,0.531595992,0.465,0.056,0,6,Pola1
Gins2,0,0.527218837,0.436,0.038,0,6,Gins2
Syce2,0,0.522717667,0.436,0.029,0,6,Syce2
Trip13,0,0.517160834,0.454,0.029,0,6,Trip13
Arhgap11a,0,0.508953349,0.409,0.013,0,6,Arhgap11a
Dhfr,0,0.50569341,0.419,0.032,0,6,Dhfr
Dlgap5,0,0.50270999,0.358,0.001,0,6,Dlgap5
Cip2a,0,0.501987453,0.393,0.015,0,6,Cip2a
Rbl1,0,0.498876818,0.492,0.057,0,6,Rbl1
Ska1,0,0.496708328,0.378,0.001,0,6,Ska1
Ncaph,0,0.496658518,0.424,0.023,0,6,Ncaph
Melk,0,0.495300204,0.407,0.003,0,6,Melk
Rad51,0,0.494045904,0.386,0.007,0,6,Rad51
Hirip3,0,0.480026053,0.439,0.054,0,6,Hirip3
Prr11,0,0.473863804,0.362,0.008,0,6,Prr11
Brip1,0,0.466900897,0.4,0.008,0,6,Brip1
Aurka,0,0.465535059,0.333,0.005,0,6,Aurka
Cenpn,0,0.45820627,0.388,0.009,0,6,Cenpn
Chaf1a,0,0.456766895,0.438,0.038,0,6,Chaf1a
Shcbp1,0,0.454116207,0.39,0.003,0,6,Shcbp1
Haus4,0,0.448008691,0.423,0.033,0,6,Haus4
Iqgap3,0,0.440092198,0.362,0.002,0,6,Iqgap3
Kif2c,0,0.438546688,0.332,0.002,0,6,Kif2c
E2f1,0,0.438498355,0.355,0.033,0,6,E2f1
Cenph,0,0.434399298,0.364,0.004,0,6,Cenph
Fbxo5,0,0.432231475,0.333,0.005,0,6,Fbxo5
Mns1,0,0.428135173,0.352,0.016,0,6,Mns1
Dtl,0,0.421551202,0.343,0.014,0,6,Dtl
Fen1,0,0.419162501,0.4,0.033,0,6,Fen1
E2f7,0,0.418762874,0.347,0.014,0,6,E2f7
Brca1,0,0.417928408,0.355,0.006,0,6,Brca1
Cenps,0,0.414945932,0.371,0.019,0,6,Cenps
Chaf1b,0,0.407733392,0.328,0.011,0,6,Chaf1b
Cenpk,0,0.407026117,0.362,0.019,0,6,Cenpk
Ulbp1,0,0.403685295,0.343,0.03,0,6,Ulbp1
E2f8,0,0.398014815,0.351,0.004,0,6,E2f8
Tcf19,0,0.39119839,0.336,0.024,0,6,Tcf19
Psmc3ip,0,0.389156868,0.379,0.034,0,6,Psmc3ip
Fam83d,0,0.386391829,0.286,0.004,0,6,Fam83d
Kntc1,0,0.382754949,0.336,0.002,0,6,Kntc1
Cdca2,0,0.381446693,0.324,0.002,0,6,Cdca2
Kif18b,0,0.376841529,0.298,0.001,0,6,Kif18b
Cenpp,0,0.376801048,0.337,0.011,0,6,Cenpp
Hist1h1d,0,0.375830961,0.267,0.005,0,6,Hist1h1d
Spag5,0,0.367322528,0.304,0.002,0,6,Spag5
Mastl,0,0.365430099,0.354,0.008,0,6,Mastl
Spdl1,0,0.365222064,0.299,0.009,0,6,Spdl1
Pkmyt1,0,0.358043518,0.352,0.028,0,6,Pkmyt1
Prim1,0,0.356722597,0.331,0.019,0,6,Prim1
Psrc1,0,0.354976428,0.28,0.008,0,6,Psrc1
Kifc1,0,0.340975285,0.291,0.003,0,6,Kifc1
4930579G24Rik,0,0.337982269,0.35,0.028,0,6,4930579G24Rik
Dnph1,0,0.334818063,0.341,0.028,0,6,Dnph1
Ttk,0,0.329459375,0.316,0.003,0,6,Ttk
Cenpi,0,0.321783339,0.294,0.004,0,6,Cenpi
Eldr,0,0.318957095,0.29,0.007,0,6,Eldr
Zwilch,0,0.31369891,0.318,0.014,0,6,Zwilch
Cdca5,0,0.303288309,0.287,0.002,0,6,Cdca5
Espl1,0,0.296005209,0.268,0.001,0,6,Espl1
Nek2,0,0.295985698,0.251,0.001,0,6,Nek2
Pole,0,0.283837511,0.263,0.007,0,6,Pole
Kif14,0,0.275968503,0.244,0.001,0,6,Kif14
Hist1h1a,0,0.27281258,0.209,0.001,0,6,Hist1h1a
Ska3,0,0.271763967,0.244,0.002,0,6,Ska3
Fignl1,0,0.269462644,0.249,0.008,0,6,Fignl1
Gen1,0,0.267395692,0.249,0.006,0,6,Gen1
Asf1b,0,0.266661593,0.255,0.006,0,6,Asf1b
Cdc25c,0,0.255616524,0.224,0.001,0,6,Cdc25c
Smc4,1.03E-307,1.425737463,0.9,0.373,1.87E-303,6,Smc4
Hmgn2,1.18E-307,1.654896681,0.936,0.485,2.14E-303,6,Hmgn2
Mcm2,6.55E-304,0.591285592,0.462,0.064,1.19E-299,6,Mcm2
Dnmt1,2.16E-297,0.856593734,0.671,0.152,3.92E-293,6,Dnmt1
Ran,7.04E-295,1.39443964,0.982,0.804,1.28E-290,6,Ran
Pmf1,3.99E-293,0.54821746,0.528,0.087,7.26E-289,6,Pmf1
Ptma,1.27E-291,0.933516064,1,0.991,2.31E-287,6,Ptma
Tubb5,6.14E-289,1.546351951,0.993,0.888,1.12E-284,6,Tubb5
Cdt1,7.95E-287,0.337991685,0.27,0.019,1.44E-282,6,Cdt1
Topbp1,2.34E-285,0.858925143,0.71,0.187,4.25E-281,6,Topbp1
Rpa2,1.52E-283,0.516279381,0.439,0.06,2.76E-279,6,Rpa2
Nucks1,3.64E-283,1.405893798,0.957,0.559,6.62E-279,6,Nucks1
Usp1,2.89E-282,0.914357867,0.753,0.217,5.26E-278,6,Usp1
Atad5,4.57E-282,0.335947985,0.318,0.029,8.30E-278,6,Atad5
H2afv,1.47E-280,1.55365249,0.985,0.82,2.67E-276,6,H2afv
Brca2,6.37E-279,0.409660522,0.381,0.045,1.16E-274,6,Brca2
Cks21,5.42E-278,1.609747513,0.917,0.422,9.84E-274,6,Cks2
Blm,1.45E-274,0.279693392,0.268,0.02,2.63E-270,6,Blm
Mybl1,1.54E-274,0.265738368,0.249,0.017,2.79E-270,6,Mybl1
Nsd2,6.30E-269,0.790215301,0.69,0.173,1.14E-264,6,Nsd2
Hmgb1,1.83E-260,1.171081813,0.992,0.929,3.32E-256,6,Hmgb1
Ccdc34,1.67E-259,1.043379972,0.84,0.322,3.03E-255,6,Ccdc34
Ndc1,5.29E-258,0.381971973,0.371,0.046,9.61E-254,6,Ndc1
Cdc6,1.11E-256,0.252708725,0.211,0.012,2.01E-252,6,Cdc6
Mms22l,1.04E-254,0.266353049,0.263,0.021,1.88E-250,6,Mms22l
Dek,1.01E-251,1.307373589,0.908,0.509,1.84E-247,6,Dek
Trim59,1.05E-247,0.535124662,0.476,0.083,1.90E-243,6,Trim59
Rfc4,1.13E-244,0.469663708,0.478,0.083,2.05E-240,6,Rfc4
Rad18,4.58E-244,0.34789339,0.401,0.056,8.32E-240,6,Rad18
Ube2s,1.51E-240,1.444799716,0.958,0.702,2.74E-236,6,Ube2s
Cdkn2a,2.46E-240,0.401899939,0.401,0.058,4.47E-236,6,Cdkn2a
Cdc7,1.81E-235,0.275803394,0.304,0.032,3.29E-231,6,Cdc7
Mcm4,4.22E-228,0.731028148,0.587,0.142,7.67E-224,6,Mcm4
Anp32b,1.58E-227,1.051008142,0.977,0.782,2.87E-223,6,Anp32b
Pcna,4.98E-227,1.272789946,0.776,0.295,9.04E-223,6,Pcna
Rfc5,1.39E-226,0.44171663,0.462,0.082,2.52E-222,6,Rfc5
Dck,7.74E-226,0.26546251,0.253,0.023,1.41E-221,6,Dck
Hat1,1.04E-220,0.597100034,0.57,0.132,1.89E-216,6,Hat1
Lsm2,2.55E-219,0.779217715,0.74,0.247,4.64E-215,6,Lsm2
Mis18a,1.38E-215,0.399698022,0.411,0.068,2.50E-211,6,Mis18a
Hist1h4d,1.65E-215,0.575730544,0.425,0.076,2.99E-211,6,Hist1h4d
Hist1h4i,2.78E-214,0.482733181,0.415,0.072,5.05E-210,6,Hist1h4i
Nasp,1.10E-212,0.621263845,0.633,0.167,2.01E-208,6,Nasp
Dut,1.72E-211,1.136779239,0.802,0.342,3.13E-207,6,Dut
Kif18a,3.24E-210,0.25032829,0.262,0.027,5.89E-206,6,Kif18a
Hjurp,2.55E-209,0.786898978,0.714,0.231,4.63E-205,6,Hjurp
Wee1,4.54E-207,0.412198502,0.444,0.081,8.25E-203,6,Wee1
Ranbp1,1.54E-202,1.088323303,0.93,0.612,2.80E-198,6,Ranbp1
Rfc3,1.11E-200,0.36973064,0.404,0.07,2.02E-196,6,Rfc3
Cenpl,4.40E-198,0.292857001,0.279,0.033,7.99E-194,6,Cenpl
Ncapd3,2.39E-197,0.489217924,0.451,0.09,4.35E-193,6,Ncapd3
Nxt1,1.13E-196,0.602646422,0.614,0.17,2.06E-192,6,Nxt1
Tipin,9.66E-196,0.821305272,0.699,0.241,1.75E-191,6,Tipin
Dtymk,6.00E-195,0.893686073,0.862,0.429,1.09E-190,6,Dtymk
Dctpp1,1.95E-192,0.778503731,0.707,0.245,3.54E-188,6,Dctpp1
Hmgb3,5.50E-191,0.49858742,0.503,0.113,1.00E-186,6,Hmgb3
Snrpd1,3.59E-190,0.967163996,0.912,0.573,6.53E-186,6,Snrpd1
Alyref,1.60E-188,0.911467973,0.866,0.43,2.91E-184,6,Alyref
Ckap41,2.39E-186,0.934009543,0.967,0.747,4.35E-182,6,Ckap4
Haus8,1.21E-185,0.301278807,0.325,0.048,2.20E-181,6,Haus8
Cdk5rap2,5.09E-184,0.444036135,0.495,0.112,9.25E-180,6,Cdk5rap2
Rfc2,1.16E-183,0.580413095,0.63,0.188,2.10E-179,6,Rfc2
Hist1h1e,3.61E-183,1.257252173,0.558,0.168,6.56E-179,6,Hist1h1e
Ska2,9.50E-181,0.415152642,0.443,0.091,1.73E-176,6,Ska2
Tubb6,6.59E-177,0.998850016,0.864,0.479,1.20E-172,6,Tubb6
Dynlt1f,2.43E-175,0.411199264,0.459,0.101,4.41E-171,6,Dynlt1f
Cmc2,2.30E-174,0.747519721,0.747,0.295,4.18E-170,6,Cmc2
Rad21,3.57E-173,0.854211385,0.766,0.337,6.49E-169,6,Rad21
Neurl1b,8.52E-173,0.445971799,0.415,0.085,1.55E-168,6,Neurl1b
Cdc25b,1.46E-172,0.364891038,0.356,0.064,2.65E-168,6,Cdc25b
Nap1l1,6.90E-172,0.830793068,0.98,0.833,1.25E-167,6,Nap1l1
Tex30,2.58E-169,0.324582547,0.359,0.064,4.68E-165,6,Tex30
Anp32e,4.74E-169,0.681286736,0.661,0.223,8.61E-165,6,Anp32e
Lin9,4.11E-167,0.274507668,0.31,0.049,7.47E-163,6,Lin9
Hint1,4.51E-166,0.668324981,0.986,0.927,8.20E-162,6,Hint1
Arpin,5.15E-166,0.361951343,0.409,0.084,9.35E-162,6,Arpin
G2e3,1.63E-164,0.597050376,0.538,0.152,2.96E-160,6,G2e3
Mdc1,2.52E-163,0.296636193,0.367,0.069,4.57E-159,6,Mdc1
Cit1,4.04E-162,0.428461545,0.518,0.13,7.33E-158,6,Cit
Jpt1,7.90E-159,1.060216546,0.889,0.536,1.44E-154,6,Jpt1
Lbr,8.88E-159,0.490238469,0.591,0.174,1.61E-154,6,Lbr
Rbm3,1.55E-157,0.710994275,0.988,0.884,2.82E-153,6,Rbm3
Ppia1,4.04E-156,0.813036713,0.996,0.976,7.33E-152,6,Ppia
Tubb4b1,1.72E-151,1.105271191,0.84,0.462,3.12E-147,6,Tubb4b
Ccne1,4.77E-149,0.346396597,0.283,0.047,8.66E-145,6,Ccne1
Rcc1,3.26E-147,0.275721807,0.336,0.064,5.93E-143,6,Rcc1
Brip1os,6.06E-145,0.456583035,0.583,0.18,1.10E-140,6,Brip1os
Psip1,1.48E-143,0.695056468,0.785,0.371,2.68E-139,6,Psip1
Jpt2,2.32E-141,0.309380586,0.374,0.082,4.21E-137,6,Jpt2
Tfdp1,4.52E-141,0.564050882,0.64,0.229,8.21E-137,6,Tfdp1
Haus6,2.73E-140,0.294481997,0.351,0.072,4.97E-136,6,Haus6
Sae1,1.41E-138,0.589729419,0.722,0.292,2.56E-134,6,Sae1
Ckap5,2.40E-138,0.704911316,0.661,0.266,4.36E-134,6,Ckap5
Mthfd2,4.49E-138,0.316218318,0.359,0.077,8.16E-134,6,Mthfd2
H1fx,8.59E-138,0.644105076,0.649,0.242,1.56E-133,6,H1fx
Cntln,5.56E-136,0.504618501,0.657,0.233,1.01E-131,6,Cntln
Eri1,1.20E-135,0.462135106,0.537,0.164,2.18E-131,6,Eri1
Impa2,7.34E-135,0.313970154,0.377,0.085,1.33E-130,6,Impa2
Rfwd3,1.98E-133,0.36140947,0.44,0.114,3.59E-129,6,Rfwd3
Siva1,5.91E-132,0.851716902,0.879,0.599,1.07E-127,6,Siva1
Snrpe,1.27E-131,0.637399135,0.965,0.868,2.31E-127,6,Snrpe
Ssrp1,3.97E-131,0.637753598,0.78,0.376,7.22E-127,6,Ssrp1
Cdca4,6.74E-130,0.281844373,0.394,0.092,1.23E-125,6,Cdca4
Cep192,2.39E-129,0.381777616,0.474,0.133,4.35E-125,6,Cep192
Slc25a10,3.44E-129,0.254012764,0.285,0.052,6.25E-125,6,Slc25a10
Ncaph2,3.47E-128,0.495341827,0.637,0.232,6.30E-124,6,Ncaph2
Ybx11,4.53E-128,0.56001006,0.997,0.946,8.24E-124,6,Ybx1
Hnrnpab,6.29E-128,0.75146935,0.936,0.739,1.14E-123,6,Hnrnpab
Ywhah,2.13E-127,0.756433542,0.898,0.585,3.87E-123,6,Ywhah
Exosc8,5.34E-127,0.428472194,0.584,0.192,9.69E-123,6,Exosc8
Cdkn2d,1.99E-126,0.661833967,0.546,0.191,3.62E-122,6,Cdkn2d
Lsm5,2.12E-126,0.639369763,0.822,0.429,3.85E-122,6,Lsm5
